,Season,Pos,Team,Name,G,Snaps,TeamSnaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap
1,2017,WR,NE,Brandin Cooks,16,1058,1141.0,92.73,66.13,0.85,10.78,11.63,156.2,0.15
2,2017,TE,DAL,Jason Witten,16,1050,1068.0,98.31,65.63,0.0,8.29,8.29,84.0,0.08
3,2017,WR,MIN,Adam Thielen,16,1034,1118.0,92.49,64.63,0.1,13.83,13.93,148.8,0.14
4,2017,WR,HOU,DeAndre Hopkins,15,1027,1047.0,98.09,68.47,0.0,16.94,16.94,213.8,0.21
5,2017,WR,DET,Marvin Jones,16,1005,1044.0,96.26,62.81,0.0,10.65,10.65,164.1,0.16
6,2017,RB,PIT,Le'Veon Bell,15,945,1049.0,90.09,63.0,33.97,11.22,45.19,256.6,0.27
7,2017,WR,MIA,Kenny Stills,16,942,1040.0,90.58,58.88,0.0,11.15,11.15,116.7,0.12
8,2017,WR,MIA,Jarvis Landry,16,932,1040.0,89.62,58.25,0.11,17.27,17.38,148.0,0.16
9,2017,WR,PHI,Alshon Jeffery,16,927,1131.0,81.96,57.94,0.0,12.94,12.94,138.9,0.15
10,2017,WR,IND,TY Hilton,16,926,1030.0,89.9,57.88,0.0,11.77,11.77,118.6,0.13
11,2017,TE,MIN,Kyle Rudolph,16,924,1118.0,82.65,57.75,0.0,8.77,8.77,101.2,0.11
12,2017,TE,IND,Jack Doyle,15,909,954.0,95.28,60.6,0.0,11.88,11.88,89.0,0.1
13,2017,TE,PIT,Jesse James,16,907,1108.0,81.86,56.69,0.0,7.06,7.06,55.2,0.06
14,2017,TE,NE,Rob Gronkowski,14,905,1006.0,89.96,64.64,0.0,11.6,11.6,158.4,0.18
15,2017,WR,LAC,Keenan Allen,16,897,1064.0,84.3,56.06,0.22,17.73,17.95,182.2,0.2
16,2017,TE,JAX,Marcedes Lewis,16,895,1133.0,78.99,55.94,0.0,5.36,5.36,63.8,0.07
17,2017,WR,DAL,Dez Bryant,16,894,1068.0,83.71,55.88,0.11,14.77,14.88,117.4,0.13
18,2017,WR,PIT,Antonio Brown,14,888,988.0,89.88,63.43,0.0,18.24,18.24,209.3,0.24
19,2017,WR,DEN,Demaryius Thomas,16,886,1125.0,78.76,55.38,0.0,15.8,15.8,122.9,0.14
20,2017,WR,TB,Mike Evans,15,884,1023.0,86.41,58.93,0.0,15.38,15.38,132.1,0.15
21,2017,WR,NYJ,Jermaine Kearse,16,880,1038.0,84.78,55.0,0.0,11.59,11.59,111.0,0.13
22,2017,TE,CAR,Ed Dickson,16,875,1079.0,81.09,54.69,0.0,5.49,5.49,49.7,0.06
23,2017,TE,KC,Travis Kelce,15,875,966.0,90.58,58.33,0.23,13.94,14.17,150.5,0.17
24,2017,WR,CIN,Brandon LaFell,16,863,967.0,89.25,53.94,0.0,10.31,10.31,72.8,0.08
25,2017,WR,CIN,AJ Green,16,857,967.0,88.62,53.56,0.0,16.69,16.69,151.8,0.18
26,2017,WR,SEA,Doug Baldwin,16,855,1068.0,80.06,53.44,0.23,13.57,13.8,146.3,0.17
27,2017,WR,CAR,Devin Funchess,16,853,1079.0,79.05,53.31,0.0,13.13,13.13,132.0,0.15
28,2017,WR,LAC,Tyrell Williams,16,852,1064.0,80.08,53.25,0.0,8.1,8.1,94.8,0.11
29,2017,WR,NO,Michael Thomas,16,851,1039.0,81.91,53.19,0.0,17.51,17.51,154.5,0.18
30,2017,TE,CIN,Tyler Kroft,16,829,967.0,85.73,51.81,0.0,7.48,7.48,82.4,0.1
31,2017,WR,SEA,Paul Richardson,16,816,1068.0,76.4,51.0,0.0,9.8,9.8,106.3,0.13
32,2017,WR,PHI,Nelson Agholor,16,813,1131.0,71.88,50.81,0.12,11.69,11.81,131.5,0.16
33,2017,WR,NYJ,Robby Anderson,16,812,1038.0,78.23,50.75,0.37,14.04,14.41,137.0,0.17
34,2017,WR,GB,Jordy Nelson,15,806,979.0,82.33,53.73,0.0,10.92,10.92,84.2,0.1
35,2017,TE,WAS,Vernon Davis,16,803,1017.0,78.96,50.19,0.0,8.47,8.47,78.8,0.1
36,2017,TE,OAK,Jared Cook,16,796,1013.0,78.58,49.75,0.0,10.8,10.8,78.7,0.1
37,2017,RB,LAR,Todd Gurley,15,796,976.0,81.56,53.07,35.05,10.93,45.98,319.3,0.4
38,2017,WR,BUF,Zay Jones,15,793,1007.0,78.75,52.87,0.0,9.33,9.33,43.6,0.05
39,2017,WR,DET,Golden Tate,16,791,1044.0,75.77,49.44,0.63,15.17,15.8,132.5,0.17
40,2017,TE,ATL,Austin Hooper,16,787,1026.0,76.71,49.19,0.0,8.26,8.26,70.6,0.09
41,2017,RB,SF,Carlos Hyde,16,786,1104.0,71.2,49.13,30.53,11.2,41.73,174.8,0.22
42,2017,WR,MIN,Stefon Diggs,14,781,975.0,80.1,55.79,1.02,12.16,13.19,134.2,0.17
43,2017,WR,KC,Tyreek Hill,15,779,966.0,80.64,51.93,2.18,13.48,15.66,164.2,0.21
44,2017,WR,LAR,Sammy Watkins,15,778,976.0,79.71,51.87,0.0,9.0,9.0,107.3,0.14
45,2017,TE,PHI,Zach Ertz,14,778,971.0,80.12,55.57,0.0,14.14,14.14,128.4,0.17
46,2017,TE,NYG,Evan Engram,15,777,1006.0,77.24,51.8,0.13,14.8,14.93,109.6,0.14
47,2017,WR,GB,Davante Adams,14,776,912.0,85.09,55.43,0.0,15.21,15.21,148.5,0.19
48,2017,WR,SF,Marquise Goodwin,16,771,1104.0,69.84,48.19,0.52,13.62,14.14,112.6,0.15
49,2017,WR,ARI,Jaron Brown,16,767,1124.0,68.24,47.94,0.0,9.0,9.0,71.7,0.09
50,2017,WR,ATL,Julio Jones,16,766,1026.0,74.66,47.88,0.13,19.32,19.45,163.9,0.21
51,2017,RB,HOU,Lamar Miller,16,757,1102.0,68.69,47.31,31.44,5.94,37.38,157.5,0.21
52,2017,RB,CAR,Christian McCaffrey,16,757,1079.0,70.16,47.31,15.46,14.93,30.38,148.6,0.2
53,2017,WR,WAS,Josh Doctson,16,756,1017.0,74.34,47.25,0.13,10.32,10.45,84.8,0.11
54,2017,WR,ATL,Mohamed Sanu,15,756,969.0,78.02,50.4,0.53,12.7,13.23,107.34,0.14
55,2017,WR,JAX,Keelan Cole,16,755,1133.0,66.64,47.19,0.0,10.99,10.99,90.8,0.12
56,2017,WR,OAK,Seth Roberts,15,752,948.0,79.32,50.13,0.0,8.64,8.64,47.5,0.06
57,2017,RB,LAC,Melvin Gordon,16,750,1064.0,70.49,46.88,37.87,11.07,48.93,230.1,0.31
58,2017,TE,ARI,Jermaine Gresham,14,750,973.0,77.08,53.57,0.0,6.13,6.13,44.2,0.06
59,2017,WR,TEN,Rishard Matthews,14,746,912.0,81.8,53.29,0.13,11.66,11.8,103.2,0.14
60,2017,TE,TEN,Delanie Walker,16,744,1024.0,72.66,46.5,0.27,14.92,15.19,100.5,0.14
61,2017,WR,LAR,Cooper Kupp,15,742,976.0,76.02,49.47,0.0,12.67,12.67,114.9,0.15
62,2017,WR,GB,Randall Cobb,15,741,977.0,75.84,49.4,1.21,12.42,13.63,93.4,0.13
63,2017,WR,JAX,Marqise Lee,14,738,983.0,75.08,52.71,0.14,13.01,13.14,91.9,0.12
64,2017,WR,TEN,Eric Decker,16,736,1024.0,71.88,46.0,0.0,11.28,11.28,62.3,0.08
65,2017,WR,PHI,Torrey Smith,16,735,1131.0,64.99,45.94,0.14,9.25,9.39,54.7,0.07
66,2017,TE,LAR,Tyler Higbee,16,735,1041.0,70.61,45.94,0.0,6.12,6.12,35.5,0.05
67,2017,TE,SEA,Jimmy Graham,16,730,1068.0,68.35,45.63,0.0,13.01,13.01,114.0,0.16
68,2017,RB,BUF,LeSean McCoy,16,722,1055.0,68.44,45.13,39.75,10.66,50.42,204.6,0.28
69,2017,WR,BAL,Mike Wallace,15,714,1021.0,69.93,47.6,0.14,12.89,13.03,99.2,0.14
70,2017,WR,OAK,Amari Cooper,14,710,878.0,80.87,50.71,0.14,13.52,13.66,110.4,0.16
71,2017,WR,PIT,Juju Smith-Schuster,14,707,945.0,74.81,50.5,0.0,11.17,11.17,133.7,0.19
72,2017,TE,BAL,Benjamin Watson,16,699,1086.0,64.36,43.69,0.0,11.3,11.3,76.2,0.11
73,2017,TE,BAL,Nick Boyle,15,696,1011.0,68.84,46.4,0.0,5.32,5.32,22.3,0.03
74,2017,WR,NYG,Roger Lewis,15,695,1006.0,69.09,46.33,0.0,10.36,10.36,53.6,0.08
75,2017,WR,SEA,Tyler Lockett,16,692,1068.0,64.79,43.25,1.45,10.26,11.71,73.3,0.11
76,2017,WR,DAL,Terrance Williams,16,692,1068.0,64.79,43.25,0.29,11.13,11.42,58.3,0.08
77,2017,WR,NYG,Sterling Shepard,11,688,767.0,89.7,62.55,0.58,12.21,12.79,85.5,0.12
78,2017,WR,PIT,Martavis Bryant,15,685,1044.0,65.61,45.67,0.88,12.26,13.14,82.5,0.12
79,2017,WR,TB,Adam Humphries,16,684,1094.0,62.52,42.75,0.15,12.13,12.28,67.7,0.1
80,2017,WR,MIA,Devante Parker,13,678,834.0,81.29,52.15,0.0,14.16,14.16,73.0,0.11
81,2017,WR,WAS,Jamison Crowder,15,674,954.0,70.65,44.93,1.04,15.28,16.32,93.4,0.14
82,2017,RB,KC,Kareem Hunt,16,670,1033.0,64.86,41.88,40.6,9.4,50.0,242.2,0.36
83,2017,WR,CLE,Rashard Higgins,15,664,1003.0,66.2,44.27,0.15,7.53,7.68,41.6,0.06
84,2017,WR,CHI,Deonte Thompson,16,662,1054.0,62.81,41.38,0.3,10.27,10.57,67.0,0.1
85,2017,TE,NYJ,Austin Seferian-Jenkins,13,655,865.0,75.72,50.38,0.0,11.3,11.3,51.7,0.08
86,2017,WR,LAR,Robert Woods,12,651,793.0,82.09,54.25,0.31,13.06,13.36,107.3,0.16
87,2017,WR,NO,Brandon Coleman,16,650,1039.0,62.56,40.63,0.0,5.69,5.69,50.8,0.08
88,2017,RB,TEN,DeMarco Murray,15,647,959.0,67.47,43.13,28.44,7.26,35.7,132.5,0.2
89,2017,TE,MIA,Julius Thomas,14,640,912.0,70.18,45.71,0.0,9.69,9.69,56.8,0.09
90,2017,WR,DEN,Emmanuel Sanders,12,635,849.0,74.79,52.92,0.0,14.49,14.49,67.5,0.11
91,2017,RB,DEN,CJ Anderson,16,617,1125.0,54.84,38.56,39.71,6.48,46.19,147.1,0.24
92,2017,WR,NO,Ted Ginn,15,617,971.0,63.54,41.13,1.62,11.35,12.97,106.6,0.17
93,2017,WR,WAS,Ryan Grant,16,616,1017.0,60.57,38.5,0.0,10.55,10.55,81.3,0.13
94,2017,WR,IND,Donte Moncrief,12,614,779.0,78.82,51.17,0.0,7.65,7.65,51.1,0.08
95,2017,WR,TB,DeSean Jackson,14,610,944.0,64.62,43.57,0.49,14.75,15.25,88.6,0.15
96,2017,TE,TB,OJ Howard,14,608,944.0,64.41,43.43,0.0,6.41,6.41,75.2,0.12
97,2017,WR,OAK,Michael Crabtree,14,603,894.0,67.45,43.07,0.0,16.75,16.75,113.8,0.19
98,2017,TE,LAC,Hunter Henry,14,598,921.0,64.93,42.71,0.0,10.37,10.37,81.9,0.14
99,2017,WR,CAR,Kelvin Benjamin,14,597,922.0,64.75,42.64,0.0,13.07,13.07,87.2,0.15
100,2017,TE,SF,George Kittle,15,593,1043.0,56.86,39.53,0.0,10.62,10.62,63.5,0.11
101,2017,WR,NE,Chris Hogan,9,591,655.0,90.23,65.67,0.51,9.98,10.49,75.6,0.13
102,2017,WR,HOU,Bruce Ellington,11,591,796.0,74.25,53.73,0.51,9.64,10.15,46.7,0.08
103,2017,RB,DAL,Ezekiel Elliott,10,591,691.0,85.53,59.1,40.95,6.43,47.38,177.2,0.3
104,2017,TE,NO,Josh Hill,16,588,1039.0,56.59,36.75,0.17,3.74,3.91,13.7,0.02
105,2017,WR,IND,Kamar Aiken,15,588,971.0,60.56,39.2,0.0,7.48,7.48,13.3,0.02
106,2017,TE,TB,Cameron Brate,16,586,1094.0,53.56,36.63,0.0,13.14,13.14,95.1,0.16
107,2017,WR,KC,Demarcus Robinson,16,586,1033.0,56.73,36.63,0.0,6.66,6.66,21.2,0.04
108,2017,TE,CHI,Dion Sims,14,581,867.0,67.01,41.5,0.0,4.99,4.99,24.0,0.04
109,2017,WR,CHI,Kendall Wright,16,580,990.0,58.59,36.25,0.0,15.69,15.69,67.4,0.12
110,2017,RB,CHI,Jordan Howard,16,578,990.0,58.38,36.13,47.75,5.54,53.29,176.7,0.31
111,2017,TE,BUF,Charles Clay,13,577,843.0,68.45,44.38,0.0,12.82,12.82,67.8,0.12
112,2017,WR,DAL,Cole Beasley,15,576,1000.0,57.6,38.4,0.0,10.94,10.94,55.4,0.1
113,2017,WR,DEN,Bennie Fowler,16,575,1125.0,51.11,35.94,0.0,9.74,9.74,53.0,0.09
114,2017,WR,CLE,Ricardo Louis,16,572,1069.0,53.51,35.75,0.0,10.66,10.66,35.7,0.06
115,2017,RB,NO,Mark Ingram,16,570,1039.0,54.86,35.63,40.35,12.46,52.81,220.0,0.39
116,2017,WR,NE,Danny Amendola,15,569,1065.0,53.43,37.93,0.0,15.11,15.11,77.9,0.14
117,2017,WR,LAC,Travis Benjamin,16,566,1064.0,53.2,35.38,2.3,11.48,13.78,90.3,0.16
118,2017,RB,CLE,Duke Johnson,16,565,1069.0,52.85,35.31,14.51,16.46,30.97,142.1,0.25
119,2017,RB,JAX,Leonard Fournette,13,564,913.0,61.77,43.38,47.52,8.51,56.03,194.2,0.34
120,2017,TE,SF,Garrett Celek,16,562,1104.0,50.91,35.13,0.0,5.87,5.87,57.6,0.1
121,2017,TE,TEN,Jonnu Smith,16,556,1024.0,54.3,34.75,0.0,5.4,5.4,27.7,0.05
122,2017,RB,IND,Frank Gore,16,555,1030.0,53.88,34.69,47.03,6.85,53.87,144.6,0.26
123,2017,TE,DET,Eric Ebron,16,552,1044.0,52.87,34.5,0.0,15.58,15.58,79.4,0.14
124,2017,RB,ATL,Devonta Freeman,14,552,900.0,61.33,39.43,35.51,8.51,44.02,164.2,0.3
125,2017,TE,DET,Darren Fells,16,550,1044.0,52.68,34.38,0.0,4.73,4.73,35.7,0.06
126,2017,TE,BUF,Nick O'Leary,15,549,988.0,55.57,36.6,0.0,5.83,5.83,42.2,0.08
127,2017,WR,ATL,Taylor Gabriel,16,540,1026.0,52.63,33.75,1.48,9.44,10.93,48.7,0.09
128,2017,WR,ARI,JJ Nelson,16,539,1124.0,47.95,33.69,0.56,11.32,11.87,64.1,0.12
129,2017,TE,NYG,Rhett Ellison,16,538,1084.0,49.63,33.63,0.0,5.95,5.95,35.5,0.07
130,2017,WR,KC,Albert Wilson,13,538,847.0,63.52,41.38,0.56,11.71,12.27,74.0,0.14
131,2017,WR,JAX,Allen Hurns,10,537,697.0,77.04,53.7,0.0,10.43,10.43,60.4,0.11
132,2017,RB,CLE,Isaiah Crowell,16,536,1069.0,50.14,33.5,38.43,7.84,46.27,115.5,0.22
133,2017,TE,DEN,Virgil Green,16,534,1125.0,47.47,33.38,0.0,4.12,4.12,25.1,0.05
134,2017,TE,CLE,Seth DeValve,16,531,1069.0,49.67,33.19,0.0,10.92,10.92,43.5,0.08
135,2017,WR,HOU,Will Fuller,10,530,666.0,79.58,53.0,0.38,9.43,9.81,85.2,0.16
136,2017,RB,MIN,Jerick McKinnon,16,528,1118.0,47.23,33.0,28.6,12.88,41.48,127.1,0.24
137,2017,TE,MIA,Anthony Fasano,16,519,1040.0,49.9,32.44,0.0,3.08,3.08,16.7,0.03
138,2017,WR,TEN,Corey Davis,11,516,709.0,72.78,46.91,0.0,12.6,12.6,35.5,0.07
139,2017,WR,BAL,Jeremy Maclin,12,512,799.0,64.08,42.67,0.0,14.06,14.06,62.0,0.12
140,2017,WR,BUF,Jordan Matthews,10,509,653.0,77.95,50.9,0.0,7.07,7.07,32.2,0.06
141,2017,RB,MIA,Jay Ajayi,14,509,961.0,52.97,36.36,40.86,6.68,47.54,111.1,0.22
142,2017,WR,MIN,Laquon Treadwell,16,502,1118.0,44.9,31.38,0.0,6.97,6.97,20.0,0.04
143,2017,TE,CLE,David Njoku,16,501,1069.0,46.87,31.31,0.2,11.98,12.18,62.7,0.13
144,2017,TE,LAC,Antonio Gates,16,500,1064.0,46.99,31.25,0.0,10.4,10.4,49.6,0.1
145,2017,WR,SF,Trent Taylor,15,493,1043.0,47.27,32.87,0.0,12.17,12.17,53.0,0.11
146,2017,WR,ARI,John Brown,10,491,690.0,71.16,49.1,0.2,11.2,11.41,48.9,0.1
147,2017,TE,KC,Demetrius Harris,16,487,1033.0,47.14,30.44,0.0,7.19,7.19,28.4,0.06
148,2017,RB,CIN,Giovani Bernard,16,486,967.0,50.26,30.38,21.6,12.35,33.95,108.7,0.22
149,2017,WR,CAR,Russell Shepard,15,482,1013.0,47.58,32.13,0.41,6.85,7.26,28.1,0.06
150,2017,RB,MIA,Kenyan Drake,16,477,1040.0,45.87,29.81,27.88,10.06,37.95,110.3,0.23
151,2017,TE,NE,Dwayne Allen,16,477,1141.0,41.81,29.81,0.0,4.61,4.61,14.6,0.03
152,2017,WR,DET,Kenny Golladay,11,477,693.0,68.83,43.36,0.21,10.06,10.27,66.6,0.14
153,2017,RB,DET,Theo Riddick,16,472,1044.0,45.21,29.5,17.8,15.04,32.84,101.0,0.21
154,2017,TE,GB,Lance Kendricks,16,468,1047.0,44.7,29.25,0.0,7.48,7.48,26.3,0.06
155,2017,RB,BAL,Javorius Allen,16,465,1086.0,42.82,29.06,32.9,12.9,45.81,120.1,0.26
156,2017,RB,NO,Alvin Kamara,16,464,1039.0,44.66,29.0,25.86,21.77,47.63,233.4,0.5
157,2017,TE,PHI,Brent Celek,16,462,1131.0,40.85,28.88,0.0,5.19,5.19,19.0,0.04
158,2017,RB,OAK,Marshawn Lynch,15,462,948.0,48.73,30.8,44.81,6.71,51.52,144.3,0.31
159,2017,WR,LAC,Dontrelle Inman,12,457,746.0,61.26,38.08,0.0,9.63,9.63,40.3,0.09
160,2017,WR,CLE,Corey Coleman,9,450,571.0,78.81,50.0,0.0,12.67,12.67,42.5,0.09
161,2017,WR,TB,Chris Godwin,16,449,1094.0,41.04,28.06,0.0,12.25,12.25,58.5,0.13
162,2017,WR,IND,Chester Rogers,11,445,707.0,62.94,40.45,0.67,8.31,8.99,35.2,0.08
163,2017,RB,GB,Jamaal Williams,16,443,1047.0,42.31,27.69,34.54,7.67,42.21,117.8,0.27
164,2017,TE,HOU,Stephen Anderson,15,441,1036.0,42.57,29.4,0.0,11.79,11.79,40.2,0.09
165,2017,WR,CHI,Josh Bellamy,15,438,935.0,46.84,29.2,0.23,10.5,10.73,44.2,0.1
166,2017,WR,SF,Aldrick Robinson,16,438,1104.0,39.67,27.38,0.0,10.96,10.96,38.0,0.09
167,2017,WR,SF,Pierre Garcon,8,433,548.0,79.01,54.13,0.0,15.47,15.47,50.0,0.12
168,2017,WR,OAK,Cordarrelle Patterson,16,431,1013.0,42.55,26.94,3.02,9.74,12.76,55.0,0.13
169,2017,WR,HOU,Braxton Miller,11,427,754.0,56.63,38.82,0.23,6.79,7.03,22.3,0.05
170,2017,TE,ATL,Levine Toilolo,15,425,954.0,44.55,28.33,0.0,3.29,3.29,24.2,0.06
171,2017,RB,ATL,Tevin Coleman,15,425,955.0,44.5,28.33,36.71,9.18,45.88,140.9,0.33
172,2017,RB,MIN,Latavius Murray,16,421,1118.0,37.66,26.31,51.31,4.04,55.34,142.4,0.34
173,2017,TE,NO,Michael Hoomanawanui,14,419,916.0,45.74,29.93,0.0,2.39,2.39,11.2,0.03
174,2017,TE,JAX,Ben Koyack,16,418,1133.0,36.89,26.13,0.0,1.67,1.67,5.8,0.01
175,2017,TE,ARI,Troy Niklas,15,417,1055.0,39.53,27.8,0.0,5.52,5.52,19.2,0.05
176,2017,RB,TEN,Derrick Henry,16,411,1024.0,40.14,25.69,42.82,4.14,46.96,124.0,0.3
177,2017,TE,GB,Martellus Bennett,9,411,594.0,69.19,45.67,0.0,10.71,10.71,28.6,0.07
178,2017,TE,NYJ,Eric Tomlinson,14,411,919.0,44.72,29.36,0.0,2.68,2.68,18.1,0.04
179,2017,RB,CAR,Jonathan Stewart,15,407,1018.0,39.98,27.13,48.65,3.69,52.33,109.2,0.27
180,2017,RB,NE,Dion Lewis,16,404,1141.0,35.41,25.25,44.55,8.66,53.22,165.0,0.41
181,2017,RB,NYJ,Bilal Powell,15,401,962.0,41.68,26.73,44.39,8.23,52.62,122.2,0.3
182,2017,WR,DET,TJ Jones,14,400,922.0,43.38,28.57,0.0,12.25,12.25,47.9,0.12
183,2017,FB,SF,Kyle Juszczyk,14,398,966.0,41.2,28.43,1.76,10.55,12.31,36.6,0.09
184,2017,TE,MIN,David Morgan,15,395,1044.0,37.84,26.33,0.0,3.04,3.04,15.5,0.04
185,2017,WR,NYG,Tavarres King,8,393,523.0,75.14,49.13,0.51,9.41,9.92,42.3,0.11
186,2017,WR,CLE,Kenny Britt,12,392,837.0,46.83,32.67,0.0,10.97,10.97,37.6,0.1
187,2017,WR,BAL,Breshad Perriman,11,387,758.0,51.06,35.18,0.0,9.04,9.04,7.7,0.02
188,2017,WR,PIT,Eli Rogers,14,386,953.0,40.5,27.57,0.0,9.33,9.33,18.9,0.05
189,2017,WR,JAX,Dede Westbrook,7,386,496.0,77.82,55.14,0.0,13.21,13.21,39.9,0.1
190,2017,RB,CIN,Joe Mixon,14,385,858.0,44.87,27.5,46.23,8.83,55.06,111.3,0.29
191,2017,RB,NE,James White,14,384,985.0,38.98,27.43,11.2,18.75,29.95,78.0,0.2
192,2017,RB,TB,Charles Sims,16,383,1094.0,35.01,23.94,5.48,12.27,17.75,38.4,0.1
193,2017,WR,ATL,Justin Hardy,16,383,1026.0,37.33,23.94,0.0,7.57,7.57,40.1,0.1
194,2017,WR,WAS,Terrelle Pryor,9,378,587.0,64.4,42.0,0.0,9.79,9.79,30.0,0.08
195,2017,RB,BAL,Alex Collins,15,378,1020.0,37.06,25.2,56.08,9.52,65.61,148.0,0.39
196,2017,RB,DET,Ameer Abdullah,14,378,913.0,41.4,27.0,43.65,9.26,52.91,99.4,0.26
197,2017,WR,NE,Phillip Dorsett,15,377,1080.0,34.91,25.13,0.27,4.77,5.04,20.1,0.05
198,2017,TE,SEA,Luke Willson,16,377,1068.0,35.3,23.56,0.0,5.84,5.84,39.3,0.1
199,2017,WR,DEN,Cody Latimer,11,376,777.0,48.39,34.18,0.0,8.24,8.24,42.7,0.11
200,2017,WR,BAL,Chris Moore,13,375,883.0,42.47,28.85,0.53,10.13,10.67,41.9,0.11
201,2017,TE,CAR,Greg Olsen,7,367,473.0,77.59,52.43,0.0,10.35,10.35,25.1,0.07
202,2017,RB,NYJ,Matt Forte,12,363,787.0,46.12,30.25,28.37,12.67,41.05,83.4,0.23
203,2017,RB,CHI,Tarik Cohen,16,360,990.0,36.36,22.5,24.17,19.72,43.89,91.64,0.25
204,2017,RB,WAS,Samaje Perine,16,360,1017.0,35.4,22.5,48.61,6.67,55.28,86.5,0.24
205,2017,RB,PHI,LeGarrette Blount,16,353,1131.0,31.21,22.06,49.01,2.27,51.27,99.6,0.28
206,2017,TE,HOU,Ryan Griffin,7,349,506.0,68.97,49.86,0.0,7.45,7.45,23.8,0.07
207,2017,RB,NE,James Develin,16,346,1141.0,30.32,21.63,0.0,2.89,2.89,3.8,0.01
208,2017,WR,GB,Geronimo Allison,15,343,965.0,35.54,22.87,0.0,11.37,11.37,23.3,0.07
209,2017,WR,NYJ,Chad Hansen,15,342,975.0,35.08,22.8,0.0,4.68,4.68,9.4,0.03
210,2017,TE,OAK,Lee Smith,16,341,1013.0,33.66,21.31,0.0,3.23,3.23,7.6,0.02
211,2017,WR,BUF,Andre Holmes,14,340,918.0,37.04,24.29,0.0,6.76,6.76,30.0,0.09
212,2017,RB,WAS,Chris Thompson,10,338,656.0,51.52,33.8,18.93,15.98,34.91,114.4,0.34
213,2017,TE,DEN,AJ Derby,11,337,753.0,44.75,30.64,0.0,11.87,11.87,34.4,0.1
214,2017,RB,NYG,Shane Vereen,16,325,1084.0,29.98,20.31,13.85,16.31,30.15,39.7,0.12
215,2017,RB,NYG,Wayne Gallman,13,325,903.0,35.99,25.0,34.15,14.77,48.92,70.9,0.22
216,2017,TE,DEN,Jeff Heuerman,14,321,985.0,32.59,22.93,0.0,5.61,5.61,26.2,0.08
217,2017,RB,NYG,Orleans Darkwa,15,315,1004.0,31.37,21.0,54.29,8.89,63.17,118.7,0.38
218,2017,RB,ARI,Andre Ellington,12,315,849.0,37.1,26.25,6.35,18.73,25.08,48.4,0.15
219,2017,TE,BAL,Maxx Williams,11,315,763.0,41.28,28.64,0.63,5.71,6.35,13.2,0.04
220,2017,TE,CHI,Zach Miller,8,314,510.0,61.57,39.25,0.0,11.15,11.15,35.6,0.11
221,2017,RB,IND,Marlon Mack,14,310,904.0,34.29,22.14,30.0,10.65,40.65,82.3,0.27
222,2017,RB,SF,Matt Breida,16,310,1104.0,28.08,19.38,33.87,11.61,45.48,82.5,0.27
223,2017,WR,CIN,Tyler Boyd,10,307,651.0,47.16,30.7,0.0,10.42,10.42,34.5,0.11
224,2017,TE,GB,Richard Rodgers,15,306,979.0,31.26,20.4,0.0,6.21,6.21,22.0,0.07
225,2017,TE,WAS,Niles Paul,14,301,879.0,34.24,21.5,0.66,6.64,7.31,9.8,0.03
226,2017,RB,NO,Adrian Peterson,10,301,661.0,45.54,30.1,51.83,6.31,58.14,67.9,0.23
227,2017,TE,PHI,Trey Burton,15,300,1053.0,28.49,20.0,0.0,10.33,10.33,56.8,0.19
228,2017,TE,CLE,Randall Telfer,16,300,1069.0,28.06,18.75,0.0,1.33,1.33,3.6,0.01
229,2017,RB,JAX,Chris Ivory,14,299,983.0,30.42,21.36,37.46,9.36,46.82,63.7,0.21
230,2017,TE,LAR,Gerald Everett,16,299,1041.0,28.72,18.69,0.33,10.7,11.04,35.7,0.12
231,2017,WR,SEA,JD McKissic,13,296,864.0,34.26,22.77,15.54,15.54,31.08,63.3,0.21
232,2017,WR,KC,Chris Conley,5,293,328.0,89.33,58.6,0.0,5.46,5.46,17.5,0.06
233,2017,RB,DEN,Devontae Booker,13,291,909.0,32.01,22.38,27.15,13.06,40.21,61.4,0.21
234,2017,RB,TB,Doug Martin,11,289,769.0,37.58,26.27,47.75,6.23,53.98,67.0,0.23
235,2017,WR,PHI,Mack Hollins,16,287,1131.0,25.38,17.94,0.0,7.67,7.67,28.6,0.1
236,2017,WR,SF,Kendrick Bourne,11,283,745.0,37.99,25.73,0.0,12.01,12.01,25.7,0.09
237,2017,WR,LAR,Josh Reynolds,16,281,1041.0,26.99,17.56,0.0,8.54,8.54,16.4,0.06
238,2017,TE,SEA,Nick Vannett,15,278,1010.0,27.52,18.53,0.0,5.4,5.4,18.4,0.07
239,2017,WR,NYJ,Jeremy Kerley,8,277,502.0,55.18,34.63,0.0,9.75,9.75,23.7,0.09
240,2017,TE,DAL,James Hanna,16,275,1068.0,25.75,17.19,0.0,2.55,2.55,14.8,0.05
241,2017,RB,GB,Ty Montgomery,8,274,529.0,51.8,34.25,25.91,11.31,37.23,68.6,0.25
242,2017,FB,JAX,Tommy Bohanon,16,273,1133.0,24.1,17.06,1.83,4.03,5.86,22.8,0.08
243,2017,TE,PIT,Vance McDonald,10,270,687.0,39.3,27.0,0.0,8.89,8.89,24.8,0.09
244,2017,TE,NO,Coby Fleener,11,269,732.0,36.75,24.45,0.0,11.15,11.15,41.5,0.15
245,2017,RB,NYJ,Elijah McGuire,16,267,1038.0,25.72,16.69,32.96,9.74,42.7,59.2,0.22
